订单号,产品码,消费日期,产品说明,数量,单价,用户码,城市
576593,22780,5/16/2021 14:48,产品说明掩码,1,4.25,15720,苏州
576593,21744,5/16/2021 14:48,产品说明掩码,1,2.95,15720,苏州
576593,85176,5/16/2021 14:48,产品说明掩码,2,0.85,15720,苏州
576593,21123,5/16/2021 14:48,产品说明掩码,2,1.25,15720,苏州
576593,72351B,5/16/2021 14:48,产品说明掩码,1,2.1,15720,苏州
576593,23081,5/16/2021 14:48,产品说明掩码,1,8.25,15720,苏州
576593,22804,5/16/2021 14:48,产品说明掩码,1,2.95,15720,苏州
576593,85123A,5/16/2021 14:48,产品说明掩码,3,2.95,15720,苏州
576593,20838,5/16/2021 14:48,产品说明掩码,4,0.85,15720,苏州
576593,22441,5/16/2021 14:48,产品说明掩码,1,2.1,15720,苏州
576593,22809,5/16/2021 14:48,产品说明掩码,1,2.95,15720,苏州
576593,22810,5/16/2021 14:48,产品说明掩码,1,2.95,15720,苏州
576593,84673B,5/16/2021 14:48,产品说明掩码,1,0.65,15720,苏州
576593,22773,5/16/2021 14:48,产品说明掩码,8,1.25,15720,苏州
576593,23100,5/16/2021 14:48,产品说明掩码,1,1.25,15720,苏州
576593,35964,5/16/2021 14:48,产品说明掩码,1,0.39,15720,苏州
576593,23489,5/16/2021 14:48,产品说明掩码,2,2.89,15720,苏州
576593,23103,5/16/2021 14:48,产品说明掩码,1,1.65,15720,苏州
576593,22113,5/16/2021 14:48,产品说明掩码,2,4.25,15720,苏州
576593,23355,5/16/2021 14:48,产品说明掩码,3,4.95,15720,苏州
576593,22535,5/16/2021 14:48,产品说明掩码,1,0.42,15720,苏州
576593,22531,5/16/2021 14:48,产品说明掩码,1,0.42,15720,苏州
576593,22537,5/16/2021 14:48,产品说明掩码,1,0.42,15720,苏州
576593,22536,5/16/2021 14:48,产品说明掩码,1,0.42,15720,苏州
576593,23109,5/16/2021 14:48,产品说明掩码,4,2.89,15720,苏州
576593,23082,5/16/2021 14:48,产品说明掩码,2,3.75,15720,苏州
576593,23083,5/16/2021 14:48,产品说明掩码,2,3.75,15720,苏州
576593,22442,5/16/2021 14:48,产品说明掩码,1,7.95,15720,苏州
576593,23434,5/16/2021 14:48,产品说明掩码,2,0.79,15720,苏州
576593,23131,5/16/2021 14:48,产品说明掩码,1,4.15,15720,苏州
576593,21878,5/16/2021 14:48,产品说明掩码,1,0.85,15720,苏州
576593,22867,5/16/2021 14:48,产品说明掩码,2,2.1,15720,苏州
576593,22866,5/16/2021 14:48,产品说明掩码,3,2.1,15720,苏州
576593,22633,5/16/2021 14:48,产品说明掩码,4,2.1,15720,苏州
576593,23439,5/16/2021 14:48,产品说明掩码,2,2.1,15720,苏州
576593,22905,5/16/2021 14:48,产品说明掩码,1,2.95,15720,苏州
576593,21787,5/16/2021 14:48,产品说明掩码,3,0.85,15720,苏州
576593,22744,5/16/2021 14:48,产品说明掩码,1,2.95,15720,苏州
576593,21786,5/16/2021 14:48,产品说明掩码,4,0.42,15720,苏州
576593,23503,5/16/2021 14:48,产品说明掩码,3,1.25,15720,苏州
576593,23504,5/16/2021 14:48,产品说明掩码,2,1.25,15720,苏州
576593,21790,5/16/2021 14:48,产品说明掩码,1,0.85,15720,苏州
576593,23349,5/16/2021 14:48,产品说明掩码,1,1.25,15720,苏州
576593,23351,5/16/2021 14:48,产品说明掩码,2,1.25,15720,苏州
576593,23350,5/16/2021 14:48,产品说明掩码,2,1.25,15720,苏州
576609,46000S,5/16/2021 16:08,产品说明掩码,8,1.45,15556,成都
576609,22181,5/16/2021 16:08,产品说明掩码,8,0.85,15556,成都
576609,84945,5/16/2021 16:08,产品说明掩码,12,0.85,15556,成都
576609,22851,5/16/2021 16:08,产品说明掩码,2,0.85,15556,成都
576609,22908,5/16/2021 16:08,产品说明掩码,2,0.85,15556,成都
576609,21715,5/16/2021 16:08,产品说明掩码,1,2.55,15556,成都
576609,21716,5/16/2021 16:08,产品说明掩码,1,2.55,15556,成都
576609,15034,5/16/2021 16:08,产品说明掩码,12,0.14,15556,成都
576609,20674,5/16/2021 16:08,产品说明掩码,3,1.25,15556,成都
576609,20675,5/16/2021 16:08,产品说明掩码,3,1.25,15556,成都
576609,20676,5/16/2021 16:08,产品说明掩码,3,1.25,15556,成都
576609,20677,5/16/2021 16:08,产品说明掩码,3,1.25,15556,成都
576609,21636,5/16/2021 16:08,产品说明掩码,8,0.75,15556,成都
576609,21508,5/16/2021 16:08,产品说明掩码,12,0.42,15556,成都
576609,21507,5/16/2021 16:08,产品说明掩码,12,0.42,15556,成都
576609,35471D,5/16/2021 16:08,产品说明掩码,2,0.39,15556,成都
576609,20828,5/16/2021 16:08,产品说明掩码,6,2.55,15556,成都
576609,22619,5/16/2021 16:08,产品说明掩码,4,3.75,15556,成都
576609,23500,5/16/2021 16:08,产品说明掩码,40,1.25,15556,成都
576609,23193,5/16/2021 16:08,产品说明掩码,3,2.25,15556,成都
576609,22466,5/16/2021 16:08,产品说明掩码,12,1.95,15556,成都
576609,23445,5/16/2021 16:08,产品说明掩码,20,0.83,15556,成都
576609,22988,5/16/2021 16:08,产品说明掩码,6,1.25,15556,成都
576609,22976,5/16/2021 16:08,产品说明掩码,6,1.25,15556,成都
576609,21791,5/16/2021 16:08,产品说明掩码,12,1.25,15556,成都
576609,22255,5/16/2021 16:08,产品说明掩码,12,0.85,15556,成都
576609,79051A,5/16/2021 16:08,产品说明掩码,12,0.29,15556,成都
576609,22171,5/16/2021 16:08,产品说明掩码,1,8.5,15556,成都
576609,37475,5/16/2021 16:08,产品说明掩码,2,9.95,15556,成都
576609,21926,5/16/2021 16:08,产品说明掩码,4,1.25,15556,成都
576609,21927,5/16/2021 16:08,产品说明掩码,4,1.25,15556,成都
576610,21108,5/16/2021 16:19,产品说明掩码,18,0.79,15679,苏州
576610,21636,5/16/2021 16:19,产品说明掩码,12,0.75,15679,苏州
576610,35953,5/16/2021 16:19,产品说明掩码,48,0.39,15679,苏州
576610,35923,5/16/2021 16:19,产品说明掩码,12,0.39,15679,苏州
576616,22423,5/16/2021 16:56,产品说明掩码,16,10.95,14853,北京
576616,23173,5/16/2021 16:56,产品说明掩码,2,9.95,14853,北京
576616,23161,5/16/2021 16:56,产品说明掩码,12,1.25,14853,北京
576616,22699,5/16/2021 16:56,产品说明掩码,6,2.95,14853,北京
576616,22941,5/16/2021 16:56,产品说明掩码,2,8.5,14853,北京
576616,22739,5/16/2021 16:56,产品说明掩码,10,1.65,14853,北京
576625,23581,5/16/2021 17:20,产品说明掩码,4,2.08,15571,成都
576625,23203,5/16/2021 17:20,产品说明掩码,10,2.08,15571,成都
576625,22633,5/16/2021 17:20,产品说明掩码,2,2.1,15571,成都
576625,23439,5/16/2021 17:20,产品说明掩码,2,2.1,15571,成都
576625,22094,5/16/2021 17:20,产品说明掩码,1,0.39,15571,成都
576625,22096,5/16/2021 17:20,产品说明掩码,1,0.39,15571,成都
576625,21742,5/16/2021 17:20,产品说明掩码,14,5.95,15571,成都
576635,79321,5/17/2021 9:32,产品说明掩码,24,4.95,15269,上海
576635,22828,5/17/2021 9:32,产品说明掩码,2,145,15269,上海
C576647,85036A,5/17/2021 10:23,产品说明掩码,-1,1.25,15584,成都
C576647,85036C,5/17/2021 10:23,产品说明掩码,-1,1.25,15584,成都
576649,84051,5/17/2021 10:32,产品说明掩码,1,0.85,16008,西安
576649,22620,5/17/2021 10:32,产品说明掩码,1,1.45,16008,西安
576649,22439,5/17/2021 10:32,产品说明掩码,2,0.65,16008,西安
576649,23439,5/17/2021 10:32,产品说明掩码,1,2.1,16008,西安
576649,22866,5/17/2021 10:32,产品说明掩码,1,2.1,16008,西安
576649,21034,5/17/2021 10:32,产品说明掩码,6,0.95,16008,西安
576649,85099B,5/17/2021 10:32,产品说明掩码,10,2.08,16008,西安
576649,85099F,5/17/2021 10:32,产品说明掩码,10,2.08,16008,西安
576649,21790,5/17/2021 10:32,产品说明掩码,6,0.85,16008,西安
576649,22112,5/17/2021 10:32,产品说明掩码,2,4.95,16008,西安
576649,84029E,5/17/2021 10:32,产品说明掩码,2,4.25,16008,西安
576649,84029G,5/17/2021 10:32,产品说明掩码,1,4.25,16008,西安
576649,20728,5/17/2021 10:32,产品说明掩码,10,1.65,16008,西安
576649,20992,5/17/2021 10:32,产品说明掩码,48,0.39,16008,西安
576649,20971,5/17/2021 10:32,产品说明掩码,12,1.25,16008,西安
576649,20972,5/17/2021 10:32,产品说明掩码,12,1.25,16008,西安
576654,85099C,5/17/2021 10:55,产品说明掩码,5,2.08,15584,成都
576654,23202,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,85099B,5/17/2021 10:55,产品说明掩码,8,2.08,15584,成都
576654,22386,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,21931,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,23203,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,23582,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,23581,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,22411,5/17/2021 10:55,产品说明掩码,3,2.08,15584,成都
576654,21929,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,21928,5/17/2021 10:55,产品说明掩码,2,2.08,15584,成都
576654,20718,5/17/2021 10:55,产品说明掩码,5,1.25,15584,成都
576654,20724,5/17/2021 10:55,产品说明掩码,5,0.85,15584,成都
576654,22355,5/17/2021 10:55,产品说明掩码,3,0.85,15584,成都
576654,21935,5/17/2021 10:55,产品说明掩码,3,1.65,15584,成都
576654,85024C,5/17/2021 10:55,产品说明掩码,1,1.65,15584,成都
576654,85020,5/17/2021 10:55,产品说明掩码,1,2.1,15584,成都
576654,85023B,5/17/2021 10:55,产品说明掩码,1,2.55,15584,成都
576654,85025B,5/17/2021 10:55,产品说明掩码,1,1.65,15584,成都
576654,85036C,5/17/2021 10:55,产品说明掩码,1,1.25,15584,成都
576654,85035C,5/17/2021 10:55,产品说明掩码,3,1.25,15584,成都
576654,22112,5/17/2021 10:55,产品说明掩码,1,4.95,15584,成都
576654,22114,5/17/2021 10:55,产品说明掩码,1,4.25,15584,成都
576654,22449,5/17/2021 10:55,产品说明掩码,2,3.35,15584,成都
576654,22450,5/17/2021 10:55,产品说明掩码,3,3.35,15584,成都
576654,85014A,5/17/2021 10:55,产品说明掩码,1,5.95,15584,成都
576654,85014B,5/17/2021 10:55,产品说明掩码,1,5.95,15584,成都
576654,71053,5/17/2021 10:55,产品说明掩码,1,3.75,15584,成都
576654,22784,5/17/2021 10:55,产品说明掩码,1,4.95,15584,成都
576655,22141,5/17/2021 10:55,产品说明掩码,6,2.1,15687,苏州
576655,23453,5/17/2021 10:55,产品说明掩码,8,1.95,15687,苏州
576655,23452,5/17/2021 10:55,产品说明掩码,6,1.95,15687,苏州
576655,23451,5/17/2021 10:55,产品说明掩码,6,1.95,15687,苏州
576655,23399,5/17/2021 10:55,产品说明掩码,12,0.85,15687,苏州
576655,23405,5/17/2021 10:55,产品说明掩码,4,4.95,15687,苏州
576655,84755,5/17/2021 10:55,产品说明掩码,16,0.65,15687,苏州
576655,71477,5/17/2021 10:55,产品说明掩码,4,3.95,15687,苏州
576655,84832,5/17/2021 10:55,产品说明掩码,12,0.85,15687,苏州
576655,20970,5/17/2021 10:55,产品说明掩码,4,3.75,15687,苏州
576655,23319,5/17/2021 10:55,产品说明掩码,12,2.49,15687,苏州
576655,23397,5/17/2021 10:55,产品说明掩码,2,9.95,15687,苏州
576655,23284,5/17/2021 10:55,产品说明掩码,4,8.25,15687,苏州
576655,84945,5/17/2021 10:55,产品说明掩码,12,0.85,15687,苏州
576655,85123A,5/17/2021 10:55,产品说明掩码,6,2.95,15687,苏州
576655,22112,5/17/2021 10:55,产品说明掩码,3,4.95,15687,苏州
576655,23355,5/17/2021 10:55,产品说明掩码,8,4.95,15687,苏州
576655,23301,5/17/2021 10:55,产品说明掩码,12,1.65,15687,苏州
576655,22978,5/17/2021 10:55,产品说明掩码,6,3.75,15687,苏州
576655,22993,5/17/2021 10:55,产品说明掩码,12,1.25,15687,苏州
576655,22625,5/17/2021 10:55,产品说明掩码,2,8.5,15687,苏州
576655,22626,5/17/2021 10:55,产品说明掩码,2,8.5,15687,苏州
576655,22838,5/17/2021 10:55,产品说明掩码,2,14.95,15687,苏州
576655,22424,5/17/2021 10:55,产品说明掩码,4,12.75,15687,苏州
576656,23568,5/17/2021 10:57,产品说明掩码,12,1.25,15687,苏州
576656,23567,5/17/2021 10:57,产品说明掩码,12,1.25,15687,苏州
576659,23702,5/17/2021 11:09,产品说明掩码,1,21,15373,上海
576660,22114,5/17/2021 11:16,产品说明掩码,4,4.25,15110,北京
576660,22725,5/17/2021 11:16,产品说明掩码,12,3.75,15110,北京
576660,22726,5/17/2021 11:16,产品说明掩码,16,3.75,15110,北京
576660,22727,5/17/2021 11:16,产品说明掩码,16,3.75,15110,北京
576660,84078A,5/17/2021 11:16,产品说明掩码,2,39.95,15110,北京
576660,22192,5/17/2021 11:16,产品说明掩码,2,8.5,15110,北京
576660,22193,5/17/2021 11:16,产品说明掩码,2,8.5,15110,北京
576660,22561,5/17/2021 11:16,产品说明掩码,12,1.65,15110,北京
576690,21810,5/17/2021 12:19,产品说明掩码,24,0.39,15900,广州
576690,21811,5/17/2021 12:19,产品说明掩码,23,0.39,15900,广州
576690,23355,5/17/2021 12:19,产品说明掩码,1,4.95,15900,广州
576690,22113,5/17/2021 12:19,产品说明掩码,3,4.25,15900,广州
576690,22469,5/17/2021 12:19,产品说明掩码,4,1.65,15900,广州
576690,22113,5/17/2021 12:19,产品说明掩码,1,4.25,15900,广州
576690,23311,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,22699,5/17/2021 12:19,产品说明掩码,2,2.95,15900,广州
576690,22601,5/17/2021 12:19,产品说明掩码,12,0.85,15900,广州
576690,22603,5/17/2021 12:19,产品说明掩码,12,0.85,15900,广州
576690,21811,5/17/2021 12:19,产品说明掩码,1,0.39,15900,广州
576690,22150,5/17/2021 12:19,产品说明掩码,1,1.95,15900,广州
576690,22441,5/17/2021 12:19,产品说明掩码,6,2.1,15900,广州
576690,23328,5/17/2021 12:19,产品说明掩码,3,3.75,15900,广州
576690,22810,5/17/2021 12:19,产品说明掩码,6,2.95,15900,广州
576690,22301,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,22971,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,21156,5/17/2021 12:19,产品说明掩码,2,1.95,15900,广州
576690,22898,5/17/2021 12:19,产品说明掩码,2,1.95,15900,广州
576690,23319,5/17/2021 12:19,产品说明掩码,2,2.49,15900,广州
576690,21990,5/17/2021 12:19,产品说明掩码,1,1.25,15900,广州
576690,21991,5/17/2021 12:19,产品说明掩码,1,1.25,15900,广州
576690,21591,5/17/2021 12:19,产品说明掩码,3,1.25,15900,广州
576690,23269,5/17/2021 12:19,产品说明掩码,6,1.45,15900,广州
576690,23083,5/17/2021 12:19,产品说明掩码,6,3.75,15900,广州
576690,22411,5/17/2021 12:19,产品说明掩码,10,2.08,15900,广州
576690,23355,5/17/2021 12:19,产品说明掩码,1,4.95,15900,广州
576690,22112,5/17/2021 12:19,产品说明掩码,1,4.95,15900,广州
576690,22110,5/17/2021 12:19,产品说明掩码,1,2.55,15900,广州
576690,21484,5/17/2021 12:19,产品说明掩码,1,4.25,15900,广州
576690,22621,5/17/2021 12:19,产品说明掩码,3,1.65,15900,广州
576690,23369,5/17/2021 12:19,产品说明掩码,3,1.25,15900,广州
576690,23370,5/17/2021 12:19,产品说明掩码,3,1.25,15900,广州
576690,23366,5/17/2021 12:19,产品说明掩码,3,0.65,15900,广州
576690,23365,5/17/2021 12:19,产品说明掩码,3,0.65,15900,广州
576690,21982,5/17/2021 12:19,产品说明掩码,2,0.39,15900,广州
576690,22616,5/17/2021 12:19,产品说明掩码,4,0.39,15900,广州
576690,21980,5/17/2021 12:19,产品说明掩码,2,0.39,15900,广州
576690,21985,5/17/2021 12:19,产品说明掩码,4,0.39,15900,广州
576690,21984,5/17/2021 12:19,产品说明掩码,2,0.39,15900,广州
576690,23378,5/17/2021 12:19,产品说明掩码,4,0.39,15900,广州
576690,23376,5/17/2021 12:19,产品说明掩码,4,0.39,15900,广州
576690,22304,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,22302,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,22300,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,22303,5/17/2021 12:19,产品说明掩码,6,2.55,15900,广州
576690,23238,5/17/2021 12:19,产品说明掩码,1,4.15,15900,广州
576690,22150,5/17/2021 12:19,产品说明掩码,1,1.95,15900,广州
576690,23319,5/17/2021 12:19,产品说明掩码,2,2.49,15900,广州
576690,21591,5/17/2021 12:19,产品说明掩码,1,1.25,15900,广州
576690,22150,5/17/2021 12:19,产品说明掩码,1,1.95,15900,广州
C576788,22762,5/17/2021 13:56,产品说明掩码,-2,14.95,15344,上海
576809,21191,5/17/2021 14:20,产品说明掩码,30,2.1,14851,北京
576809,23504,5/17/2021 14:20,产品说明掩码,12,1.25,14851,北京
576809,23503,5/17/2021 14:20,产品说明掩码,12,1.25,14851,北京
576809,22810,5/17/2021 14:20,产品说明掩码,12,2.95,14851,北京
576809,23084,5/17/2021 14:20,产品说明掩码,6,2.08,14851,北京
576809,21208,5/17/2021 14:20,产品说明掩码,24,0.39,14851,北京
576809,22086,5/17/2021 14:20,产品说明掩码,12,2.95,14851,北京
576809,22865,5/17/2021 14:20,产品说明掩码,12,2.1,14851,北京
576809,22991,5/17/2021 14:20,产品说明掩码,12,1.95,14851,北京
576809,22992,5/17/2021 14:20,产品说明掩码,12,1.95,14851,北京
576809,22208,5/17/2021 14:20,产品说明掩码,12,0.83,14851,北京
576809,22209,5/17/2021 14:20,产品说明掩码,12,0.83,14851,北京
576809,22211,5/17/2021 14:20,产品说明掩码,12,0.83,14851,北京
576809,22090,5/17/2021 14:20,产品说明掩码,6,2.95,14851,北京
576830,21791,5/17/2021 14:54,产品说明掩码,1,1.25,14898,北京
576830,84519A,5/17/2021 14:54,产品说明掩码,3,1.25,14898,北京
576830,84519B,5/17/2021 14:54,产品说明掩码,3,1.25,14898,北京
576830,23581,5/17/2021 14:54,产品说明掩码,4,2.08,14898,北京
576830,23203,5/17/2021 14:54,产品说明掩码,4,2.08,14898,北京
576830,22411,5/17/2021 14:54,产品说明掩码,4,2.08,14898,北京
576830,23551,5/17/2021 14:54,产品说明掩码,1,0.39,14898,北京
576830,21731,5/17/2021 14:54,产品说明掩码,1,1.65,14898,北京
576830,22274,5/17/2021 14:54,产品说明掩码,2,2.95,14898,北京
576830,22138,5/17/2021 14:54,产品说明掩码,2,4.95,14898,北京
576830,23240,5/17/2021 14:54,产品说明掩码,2,4.15,14898,北京
576830,22080,5/17/2021 14:54,产品说明掩码,5,1.65,14898,北京
576830,22619,5/17/2021 14:54,产品说明掩码,3,3.75,14898,北京
576830,23329,5/17/2021 14:54,产品说明掩码,3,1.65,14898,北京
576830,20975,5/17/2021 14:54,产品说明掩码,10,0.65,14898,北京
576830,20973,5/17/2021 14:54,产品说明掩码,5,0.65,14898,北京
576830,23366,5/17/2021 14:54,产品说明掩码,9,0.65,14898,北京
576830,85170C,5/17/2021 14:54,产品说明掩码,1,2.1,14898,北京
576830,85170D,5/17/2021 14:54,产品说明掩码,1,2.1,14898,北京
576830,20973,5/17/2021 14:54,产品说明掩码,4,0.65,14898,北京
576830,20975,5/17/2021 14:54,产品说明掩码,4,0.65,14898,北京
576830,23366,5/17/2021 14:54,产品说明掩码,4,0.65,14898,北京
576830,22549,5/17/2021 14:54,产品说明掩码,2,1.45,14898,北京
576830,23453,5/17/2021 14:54,产品说明掩码,4,1.95,14898,北京
576830,23493,5/17/2021 14:54,产品说明掩码,3,1.95,14898,北京
576830,21034,5/17/2021 14:54,产品说明掩码,1,0.95,14898,北京
576830,21731,5/17/2021 14:54,产品说明掩码,4,1.65,14898,北京
576830,23452,5/17/2021 14:54,产品说明掩码,3,1.95,14898,北京
576830,23551,5/17/2021 14:54,产品说明掩码,1,0.39,14898,北京
576830,23453,5/17/2021 14:54,产品说明掩码,4,1.95,14898,北京
576830,22549,5/17/2021 14:54,产品说明掩码,1,1.45,14898,北京
576830,21791,5/17/2021 14:54,产品说明掩码,2,1.25,14898,北京
576830,22666,5/17/2021 14:54,产品说明掩码,2,2.95,14898,北京
576830,22273,5/17/2021 14:54,产品说明掩码,1,2.95,14898,北京
576830,22271,5/17/2021 14:54,产品说明掩码,1,2.95,14898,北京
576830,22469,5/17/2021 14:54,产品说明掩码,5,1.65,14898,北京
576830,22795,5/17/2021 14:54,产品说明掩码,3,6.75,14898,北京
576830,84879,5/17/2021 14:54,产品说明掩码,24,1.69,14898,北京
576830,22727,5/17/2021 14:54,产品说明掩码,1,3.75,14898,北京
576830,22726,5/17/2021 14:54,产品说明掩码,3,3.75,14898,北京
576830,22271,5/17/2021 14:54,产品说明掩码,1,2.95,14898,北京
576830,23494,5/17/2021 14:54,产品说明掩码,1,5.95,14898,北京
576830,84879,5/17/2021 14:54,产品说明掩码,8,1.69,14898,北京
576830,22273,5/17/2021 14:54,产品说明掩码,1,2.95,14898,北京
